x,y
00:10.6,0.144075021
00:10.6,0.179424036
00:10.6,0.594403121
00:10.6,-0.332522959
00:10.6,-0.42787129
00:10.6,-0.5929608
00:10.6,0.091457282
00:10.6,-0.926866121
00:10.6,0.231077048
00:10.6,-0.054596547
00:10.6,0.56731985
00:10.6,-0.335958655
00:10.6,-0.101659143
00:10.6,0.561101667
00:10.6,0.691567823
00:10.6,-0.340076183
00:10.6,0.090890616
00:10.6,0.147209489
00:10.6,0.186826703
00:10.6,-0.13128783
00:10.6,0.640691699
00:10.6,-0.944851742
00:10.6,-0.210565117
00:10.6,0.223965366
00:10.6,0.228612406
00:10.6,0.676379515
00:10.6,0.599112697
00:10.6,-0.142770813
00:10.6,0.649935622
00:10.6,-0.357020872
00:10.6,0.465443691
00:10.6,0.905261239
00:10.6,0.607472053
00:10.6,0.052885192
00:10.6,-0.165889386
00:10.6,-0.764295648
00:10.6,0.155269819
00:10.6,-0.557608614
00:10.6,-0.396567332
00:10.6,-0.5953729
00:10.6,-0.230196166
00:10.6,-0.013984707
00:10.6,0.136807291
00:10.6,-0.300253318
00:10.6,0.534641853
00:10.6,-0.104102629
00:10.6,-0.393861217
00:10.6,0.113146134
00:10.6,0.981776417
00:10.6,0.167580283
00:10.6,-0.181427814
00:10.6,-0.763730678
00:10.6,-0.10970616
00:10.7,0.117464063
00:10.7,-0.193790446
00:10.7,-0.832692319
00:10.7,-0.425282695
00:10.7,0.72726923
00:10.7,0.717000502
00:10.7,-0.443319585
00:10.7,0.336378394
00:10.7,-0.589286392
00:10.7,0.702158141
00:10.7,0.122617924
00:10.7,0.474820749
00:10.7,-0.857546674
00:10.7,0.338818551
00:10.7,-0.003837032
00:10.7,0.425964535
00:10.7,0.457433899
00:10.7,0.032892345
00:10.7,-0.30041482
00:10.7,0.389848091
00:10.7,-0.03007725
00:10.7,-0.436392477
00:10.7,-0.460076116
00:10.7,-0.738582208
00:10.7,-0.25514558
00:10.7,0.551346023
00:10.7,0.0889149
00:10.7,-0.264883853
00:10.7,0.402427969
00:10.7,-0.416238311
00:10.7,0.047675137
00:10.7,-0.089815186
00:10.7,0.389565313
00:10.7,-0.788614185
00:10.7,-0.425098873
00:10.7,-0.81912283
00:10.7,-0.129798361
00:10.7,0.605713752
00:10.7,-0.252723605
00:10.7,-0.255341969
00:10.7,0.435862212
00:10.7,0.534274779
00:10.7,-0.044285534
00:10.7,0.342357427
00:10.7,-0.53847727
00:10.7,0.688987167
00:10.7,1.074353147
00:10.7,0.260607896
00:10.7,-1.042165811
00:10.7,-0.279115131
00:10.7,0.306412661
00:10.7,-0.210741499
00:10.7,0.636099277
00:10.7,0.294078632
00:10.7,-0.35323775
00:10.7,0.016132405
00:10.7,-0.44691661
00:10.7,-0.091292439
00:10.7,-0.27729662
00:10.7,0.5873809
00:10.7,1.058006028
00:10.7,-0.715594167
00:10.7,-0.961608143
00:10.7,-0.122586211
00:10.7,-0.759207849
00:10.7,0.023105802
00:10.7,0.374468057
00:10.7,0.747070949
00:10.7,0.100697279
00:10.7,-0.096577612
00:10.7,-0.989192458
00:10.7,0.013092575
00:10.7,0.03564363
00:10.7,0.319478407
00:10.7,-0.354244051
00:10.7,-0.2175263
00:10.7,-0.739001128
00:10.7,-1.145646403
00:10.7,-0.554248545
00:10.7,-0.785162907
00:10.7,0.168356148
00:10.7,-0.259067028
00:10.7,-0.269118565
00:10.7,-0.492206523
00:10.7,-1.616282716
00:10.7,0.754155374
00:10.7,-0.500135261
00:10.7,-0.206210035
00:10.7,-0.727446083
00:10.7,0.485965172
00:10.7,0.071714469
00:10.7,-0.413182643
00:10.7,-0.196114806
00:10.7,0.839089961
00:10.7,-0.036484716
00:10.7,-0.090866769
00:10.7,-0.470690743
00:10.7,-0.947290575
00:10.7,-0.080019337
00:10.7,0.162742556
00:10.8,0.549792232
00:10.8,-1.124248267
00:10.8,-0.562548164
00:10.8,-0.290370545
00:10.8,-0.001740424
00:10.8,-0.072516846
00:10.8,-0.060844343
00:10.8,0.204048029
00:10.8,-0.451646555
00:10.8,0.467070721
00:10.8,0.216726221
00:10.8,-0.159916132
00:10.8,0.800453996
00:10.8,0.778208018
00:10.8,0.466447678
00:10.8,-1.509278385
00:10.8,0.789472546
00:10.8,0.397379261
00:10.8,1.003204319
00:10.8,0.618732296
00:10.8,0.789171339
00:10.8,0.439327425
00:10.8,0.674346599
00:10.8,0.99706187
00:10.8,0.108277369
00:10.8,-0.786115272
00:10.8,-0.15373045
00:10.8,0.1949728
00:10.8,0.037443792
00:10.8,-0.623280983
00:10.8,-0.815533813
00:10.8,-0.370581334
00:10.8,0.403869778
00:10.8,0.790169885
00:10.8,0.458283807
00:10.8,0.528713644
00:10.8,-0.040407787
00:10.8,-0.871041229
00:10.8,-0.22761029
00:10.8,-0.129382206
00:10.8,-0.248526243
00:10.8,0.027347433
00:10.8,0.22070988
00:10.8,0.426507594
00:10.8,-0.139059932
00:10.8,-0.951879703
00:10.8,-0.24143886
00:10.8,0.021855198
00:10.8,0.611403961
00:10.8,-0.283903921
00:10.8,0.256271814
00:10.8,0.14504395
00:10.8,0.021950267
00:10.8,0.46526666
00:10.8,-0.330420598
00:10.8,-0.287593225
00:10.8,-0.005950412
00:10.8,-0.320073253
00:10.8,0.254006146
00:10.8,-0.356596152
00:10.8,0.113152104
00:10.8,-0.050086384
00:10.8,0.107462982
00:10.8,-0.229870698
00:10.8,-0.169544147
00:10.8,0.048004634
00:10.8,0.101037253
00:10.8,-0.002100958
00:10.8,0.852681178
00:10.8,-0.495368459
00:10.8,-0.032101897
00:10.8,-0.786814511
00:10.8,0.186040739
00:10.8,-0.557623268
00:10.8,-0.139155128
00:10.8,-0.186032163
00:10.8,0.140445563
00:10.8,-0.276395459
00:10.8,-0.297652849
00:10.8,0.717928232
00:10.8,0.142283395
00:10.8,-0.280525426
00:10.8,-0.125416836
00:10.8,0.822677476
00:10.8,-0.117582439
00:10.8,-0.344638312
00:10.8,-0.342498075
00:10.8,-0.27456324
00:10.8,-0.297248861
00:10.8,-0.639823924
00:10.8,-0.562100048
00:10.8,-0.414660187
00:10.8,0.295785509
00:10.8,-0.190618644
00:10.8,-0.103580845
00:10.8,0.635044013
00:10.8,0.647503575
00:10.8,-0.141062472
00:10.8,-0.315431755
00:10.8,-0.432215157
00:10.9,0.346387885
00:10.9,-0.102353617
00:10.9,-0.193247445
00:10.9,-0.406832288
00:10.9,-0.384833205
00:10.9,0.160029096
00:10.9,-0.657719133
00:10.9,0.497434347
00:10.9,-0.266922322
00:10.9,-0.074817972
00:10.9,-0.668488979
00:10.9,-0.006182969
00:10.9,-0.164160471
00:10.9,-0.025040299
00:10.9,0.735854449
00:10.9,0.088849023
00:10.9,-0.397329592
00:10.9,-0.355659955
00:10.9,0.297565593
00:10.9,0.649346645
00:10.9,0.14095901
00:10.9,0.344356372
00:10.9,0.304868862
00:10.9,0.709532207
00:10.9,-0.974795086
00:10.9,0.33360947
00:10.9,0.491868022
00:10.9,-0.669361853
00:10.9,-0.442834092
00:10.9,-0.425391374
00:10.9,-0.364395098
00:10.9,-0.240858525
00:10.9,0.121301407
00:10.9,0.432837326
00:10.9,0.540658479
00:10.9,-0.418911531
00:10.9,-0.422351499
00:10.9,0.65791092
00:10.9,0.323371968
00:10.9,0.041432421
00:10.9,0.236668338
00:10.9,-0.014901891
00:10.9,0.262292342
00:10.9,-0.168033348
00:10.9,0.134402467
00:10.9,-0.755273025
00:10.9,-0.343892147
00:10.9,-0.338505588
00:10.9,-0.187195017
00:10.9,-0.463256627
00:10.9,-0.266771813
00:10.9,-0.757207031
00:10.9,0.274350238
00:10.9,-0.041256759
00:10.9,-0.852603804
00:10.9,-0.417414955
00:10.9,0.168300714
00:10.9,-0.271510973
00:10.9,-0.34847073
00:10.9,-0.037296339
00:10.9,0.171798768
00:10.9,-0.718176229
00:10.9,0.275064241
00:10.9,-0.400146641
00:10.9,-0.008963984
00:10.9,-0.01771007
00:10.9,-0.263533059
00:10.9,-0.511829873
00:10.9,-0.142843274
00:10.9,0.812665155
00:10.9,-0.680837515
00:10.9,0.84615651
00:10.9,-0.129860586
00:10.9,0.017685709
00:10.9,-0.543355406
00:10.9,-0.385634708
00:10.9,-0.251454825
00:10.9,-0.522847485
00:10.9,-0.104458979
00:10.9,-0.203507946
00:10.9,0.925390571
00:10.9,-0.582987093
00:10.9,0.051345258
00:10.9,0.123923141
00:10.9,-0.535160274
00:10.9,0.343413748
00:10.9,-0.199163506
00:10.9,-1.246194826
00:10.9,0.329924806
00:10.9,-0.558470442
00:10.9,-0.523887473
00:10.9,0.343951041
00:10.9,-0.173580741
00:10.9,0.458886075
00:10.9,0.605083048
00:10.9,-0.32246423
00:10.9,0.396631248
00:10.9,-0.377730401
00:10.9,1.116557959
00:10.9,-0.346478502
00:11.0,0.51304372
00:11.0,0.421895013
00:11.0,0.158043911
00:11.0,-0.335271581
00:11.0,-0.075698746
00:11.0,-1.076794056
00:11.0,0.112210019
00:11.0,0.174807666
00:11.0,0.06674971
00:11.0,-1.486653086
00:11.0,-0.632818223
00:11.0,-0.374045491
00:11.0,0.145829467
00:11.0,0.144669453
00:11.0,-0.085111896
00:11.0,0.317622768
00:11.0,-0.513121188
00:11.0,0.305117503
00:11.0,0.237371052
00:11.0,0.188777366
00:11.0,-0.091020216
00:11.0,0.915371912
00:11.0,0.246597844
00:11.0,-0.484167932
00:11.0,0.124152738
00:11.0,0.376241689
00:11.0,-0.294054299
00:11.0,0.544636123
00:11.0,0.191016853
00:11.0,-1.171239169
00:11.0,0.149835989
00:11.0,-0.203014577
00:11.0,0.268589907
00:11.0,0.47210742
00:11.0,0.097581024
00:11.0,0.832626117
00:11.0,-0.089353442
00:11.0,0.312408912
00:11.0,0.402471287
00:11.0,-0.048672984
00:11.0,0.389387154
00:11.0,-0.297336494
00:11.0,-0.21128421
00:11.0,-0.656244345
00:11.0,0.120704558
00:11.0,0.162625838
00:11.0,0.589631579
00:11.0,0.395570002
00:11.0,-0.142397778
00:11.0,-0.589089844
00:11.0,0.216425201
00:11.0,0.555376586
00:11.0,0.377592487
00:11.0,0.542238762
00:11.0,-0.105944766
00:11.0,-0.233309484
00:11.0,-0.368450676
00:11.0,-0.027948233
00:11.0,-0.039295398
00:11.0,0.103338814
00:11.0,-0.064648729
00:11.0,-0.066813865
00:11.0,-0.388347026
00:11.0,0.470809507
00:11.0,0.038259031
00:11.0,-0.087221967
00:11.0,-0.373714627
00:11.0,-0.665956555
00:11.0,0.653982096
00:11.0,0.277319354
00:11.0,-0.811958921
00:11.0,0.38157115
00:11.0,0.461240585
00:11.0,0.062188061
00:11.0,0.799055448
00:11.0,0.108359821
00:11.0,-0.708411764
00:11.0,0.182584501
00:11.0,0.122448651
00:11.0,-0.301648424
00:11.0,0.286779418
00:11.0,-0.833832633
00:11.0,0.495283414
00:11.0,-0.439060852
00:11.0,-0.492473063
00:11.0,-0.056912386
00:11.0,0.216486464
00:11.0,0.081962032
00:11.0,-0.371329583
00:11.0,-0.253044646
00:11.0,-0.566521174
00:11.0,-0.112339951
00:11.0,0.537510607
00:11.0,-0.002131469
00:11.0,0.429707127
00:11.0,0.727700669
00:11.0,-0.29400926
00:11.0,-0.093286627
00:11.0,1.085596431
00:11.0,0.722171706
00:11.1,-0.836202263
00:11.1,0.193574158
00:11.1,0.000279996
00:11.1,0.413226555
00:11.1,-0.372489384
00:11.1,-0.419804186
00:11.1,-0.338035358
00:11.1,-0.285964273
00:11.1,0.407662083
00:11.1,-0.590600587
00:11.1,-0.31130695
00:11.1,-0.894506195
00:11.1,0.503558912
00:11.1,0.63551505
00:11.1,-0.163536715
00:11.1,-0.148974682
00:11.1,0.226610951
00:11.1,0.737241004
00:11.1,0.204305374
00:11.1,-0.348770971
00:11.1,-0.809411286
00:11.1,-0.557563131
00:11.1,0.036609725
00:11.1,-0.327663762
00:11.1,0.097483853
00:11.1,-0.276462008
00:11.1,-0.529073216
00:11.1,-0.588515816
00:11.1,0.781177255
00:11.1,0.444493875
00:11.1,0.865258976
00:11.1,0.26997545
00:11.1,-0.214995704
00:11.1,0.661670461
00:11.1,-0.016534001
00:11.1,0.110420885
00:11.1,-0.02141219
00:11.1,-1.47345211
00:11.1,0.802367506
00:11.1,0.245501973
00:11.1,0.16491153
00:11.1,-0.030888031
00:11.1,0.08171391
00:11.1,-0.298639468
00:11.1,0.308289676
00:11.1,-0.653549172
00:11.1,0.093034216
00:11.1,0.280786735
00:11.1,-0.099334567
00:11.1,0.185433896
00:11.1,-0.495667196
00:11.1,-0.482913385
00:11.1,0.118358561
00:11.1,0.339274827
00:11.1,-0.937432828
00:11.1,0.261010318
00:11.1,-0.27160075
00:11.1,-0.096403044
00:11.1,-0.669758962
00:11.1,-0.42580862
00:11.1,0.483062663
00:11.1,0.016431687
00:11.1,-0.191389201
00:11.1,-0.058244176
00:11.1,0.244605912
00:11.1,0.220247248
00:11.1,-0.0375135
00:11.1,0.546479555
00:11.1,0.485231318
00:11.1,0.206686015
00:11.1,0.027305891
00:11.1,0.328660548
00:11.1,0.157133711
00:11.1,0.530400036
00:11.1,0.449780688
00:11.1,-0.509126951
00:11.1,-0.542981585
00:11.1,-0.350624772
00:11.1,0.488069345
00:11.1,-0.788154498
00:11.1,0.197378695
00:11.1,0.181271546
00:11.1,0.581324029
00:11.1,0.090169345
00:11.1,-0.671604695
00:11.1,-0.47967748
00:11.1,-0.590997761
00:11.1,-0.268971983
00:11.1,-0.091450784
00:11.1,-0.582720763
00:11.1,0.735330995
00:11.1,-0.662640686
00:11.1,0.673051712
00:11.1,0.592581516
00:11.1,0.449151275
00:11.1,-0.346883304
00:11.1,0.17122544
00:11.1,-0.638685567
00:11.1,0.455453518
00:11.1,-0.036992391
00:11.2,-0.204660107
00:11.2,-0.611872423
00:11.2,-1.238753059
00:11.2,-0.519270429
00:11.2,0.556399098
00:11.2,-0.201416714
00:11.2,-0.084664429
00:11.2,0.327777179
00:11.2,0.902834439
00:11.2,0.662502327
00:11.2,-0.486167502
00:11.2,-0.971285286
00:11.2,1.17980713
00:11.2,1.134495806
00:11.2,0.094226798
00:11.2,-0.635244123
00:11.2,0.481613267
00:11.2,-0.053991843
00:11.2,-0.056490562
00:11.2,0.447229422
00:11.2,0.167187373
00:11.2,-0.592907456
00:11.2,-0.162370968
00:11.2,0.330576464
00:11.2,0.255126111
00:11.2,0.131008287
00:11.2,0.466711477
00:11.2,-0.180858494
00:11.2,0.089334888
00:11.2,-1.68778955
00:11.2,-0.224825097
00:11.2,0.381951454
00:11.2,-0.195197234
00:11.2,-0.233113696
00:11.2,-0.520726476
00:11.2,0.501682946
00:11.2,0.274231637
00:11.2,0.412707299
00:11.2,-0.863106981
00:11.2,-0.080225022
00:11.2,-0.140055504
00:11.2,-0.140285853
00:11.2,-0.308013772
00:11.2,-0.173052136
00:11.2,0.424822391
00:11.2,-0.956425677
00:11.2,0.888647384
00:11.2,0.241920563
00:11.2,-0.021165948
00:11.2,0.453417073
00:11.2,-0.725917373
00:11.2,-0.332350453
00:11.2,-0.060537716
00:11.2,0.682780185
00:11.2,-0.023248291
00:11.2,0.225027336
00:11.2,-0.294789498
00:11.2,0.243421034
00:11.2,0.838619796
00:11.2,0.497763346
00:11.2,-0.040727994
00:11.2,0.337745424
00:11.2,0.288758477
00:11.2,0.253293836
00:11.2,0.55597668
00:11.2,0.552238852
00:11.2,-0.063579298
00:11.2,0.320939531
00:11.2,-0.191547461
00:11.2,-0.461536198
00:11.2,-0.134746878
00:11.2,-0.038139076
00:11.2,-0.830790495
00:11.2,0.43016628
00:11.2,-1.383662711
00:11.2,1.35740847
00:11.2,0.750939567
00:11.2,-0.130504362
00:11.2,0.00471318
00:11.2,0.151485937
00:11.2,-0.294580194
00:11.2,0.096309574
00:11.2,-0.071999989
00:11.2,-0.047136359
00:11.2,0.090730532
00:11.2,-0.656763899
00:11.2,0.019784862
00:11.2,0.081723873
00:11.2,0.064424811
00:11.2,-0.107915378
00:11.2,0.568928888
00:11.2,-0.176826277
00:11.2,0.113662953
00:11.2,0.648648767
00:11.2,-0.03968807
00:11.2,0.107231634
00:11.2,-0.048192318
00:11.2,0.618684897
00:11.2,-0.128862281
00:11.2,0.641677289
00:11.3,-0.051793947
00:11.3,-0.429729862
00:11.3,0.339686585
00:11.3,-0.152333917
00:11.3,0.31025045
00:11.3,-1.364702192
00:11.3,0.002602631
00:11.3,-0.229802649
00:11.3,-0.531629343
00:11.3,-0.276620501
00:11.3,-0.286851572
00:11.3,-0.023992897
00:11.3,-0.683663231
00:11.3,0.15813689
00:11.3,0.683107393
00:11.3,0.140464248
00:11.3,0.404494305
00:11.3,0.547281227
00:11.3,0.618244756
00:11.3,0.935069346
00:11.3,-0.249600999
00:11.3,-0.359241993
00:11.3,0.391732824
00:11.3,0.35413311
00:11.3,0.38783765
00:11.3,0.944641227
00:11.3,0.005684954
00:11.3,0.21307828
00:11.3,-0.490194126
00:11.3,1.067660562
00:11.3,-0.168272461
00:11.3,-0.154107964
00:11.3,-0.173374946
00:11.3,-0.322447929
00:11.3,-0.364718524
00:11.3,-0.261852141
00:11.3,-0.682897964
00:11.3,-0.39265896
00:11.3,0.974481556
00:11.3,0.367827572
00:11.3,0.462952088
00:11.3,0.588604394
00:11.3,0.917067282
00:11.3,-0.885711276
00:11.3,-0.614941558
00:11.3,-0.40186183
00:11.3,-0.234864898
00:11.3,-0.150284695
00:11.3,-0.223488776
00:11.3,0.109654457
00:11.3,0.017647695
00:11.3,-0.361417398
00:11.3,-1.087774388
00:11.3,-0.496434353
00:11.3,-0.274619327
00:11.3,-0.123539718
00:11.3,-0.56483373
00:11.3,-0.245403233
00:11.3,-0.565493694
00:11.3,-0.062909676
00:11.3,-0.536545664
00:11.3,-0.424452328
00:11.3,-0.654342065
00:11.3,-0.076750348
00:11.3,-0.433223885
00:11.3,0.453392133
00:11.3,0.202925133
00:11.3,-0.034925934
00:11.3,-0.398742749
00:11.3,0.190260153
00:11.3,0.345350445
00:11.3,0.071344206
00:11.3,0.801850928
00:11.3,0.229818659
00:11.3,0.456803609
00:11.3,0.066782708
00:11.3,0.337832227
00:11.3,-0.398390616
00:11.3,-0.229199182
00:11.3,0.174681777
00:11.3,0.171049741
00:11.3,0.253805911
00:11.3,0.550196446
00:11.3,-0.712485586
00:11.3,-0.487226274
00:11.3,0.114786321
00:11.3,-0.362181816
00:11.3,1.688884121
00:11.3,0.25785981
00:11.3,-0.039165424
00:11.3,-0.257734637
00:11.3,-0.240081142
00:11.3,0.015070331
00:11.3,0.055990966
00:11.3,-0.228349572
00:11.3,-0.136576123
00:11.3,0.672142288
00:11.3,0.692252481
00:11.3,0.12601699
00:11.3,-0.670629864
00:11.4,0.269251578
00:11.4,0.777141221
00:11.4,0.684890551
00:11.4,0.367212926
00:11.4,0.711211478
00:11.4,0.026692136
00:11.4,0.314051485
00:11.4,-0.340387783
00:11.4,0.146132728
00:11.4,0.664767122
00:11.4,-0.294711706
00:11.4,-0.430721715
00:11.4,0.04874447
00:11.4,-0.113331102
00:11.4,0.324573861
00:11.4,-0.226629763
00:11.4,0.859219808
00:11.4,-0.644838049
00:11.4,0.626867393
00:11.4,-0.382424614
00:11.4,-0.897991367
00:11.4,0.118937578
00:11.4,-0.127303993
00:11.4,-0.554804684
00:11.4,-0.840688446
00:11.4,-0.004180394
00:11.4,0.487918446
00:11.4,0.292476747
00:11.4,0.028353324
00:11.4,0.239423787
00:11.4,-0.013607066
00:11.4,-0.714862122
00:11.4,-0.710446993
00:11.4,-0.101584264
00:11.4,-0.080326643
00:11.4,0.425491339
00:11.4,0.378652112
00:11.4,0.302566508
00:11.4,-0.140141357
00:11.4,-0.690326085
00:11.4,0.206035569
00:11.4,0.262584657
00:11.4,-1.194265731
00:11.4,-0.417169093
00:11.4,-0.345527189
00:11.4,0.059175101
00:11.4,-0.401680216
00:11.4,-0.019067284
00:11.4,-0.10526747
00:11.4,-0.079574736
00:11.4,-0.358197147
00:11.4,-0.319492527
00:11.4,-0.54013353
00:11.4,0.19003372
00:11.4,0.285551314
00:11.4,-0.385308975
00:11.4,0.760320048
00:11.4,-0.157300724
00:11.4,0.765092812
00:11.4,-0.321063587
00:11.4,-1.013288888
00:11.4,0.201098912
00:11.4,0.124272553
00:11.4,0.017196898
00:11.4,-0.321116239
00:11.4,-0.017286113
00:11.4,-0.255629729
00:11.4,-0.151174783
00:11.4,0.420816128
00:11.4,0.092108615
00:11.4,0.304975694
00:11.4,-0.115934253
00:11.4,-0.171008673
00:11.4,-0.576741265
00:11.4,-0.185018306
00:11.4,-1.660557278
00:11.4,-0.295110983
00:11.4,-0.040937089
00:11.4,0.281836827
00:11.4,-0.134338939
00:11.4,0.173836771
00:11.4,-1.089894331
00:11.4,-0.028418426
00:11.4,-0.839751396
00:11.4,-0.604151758
00:11.4,-0.093582774
00:11.4,0.638131994
00:11.4,0.185603382
00:11.4,0.009115499
00:11.4,-0.009765195
00:11.4,-0.356814447
00:11.4,-0.271991707
00:11.4,0.213688023
00:11.4,-0.692680259
00:11.4,0.296527025
00:11.4,-0.194253534
00:11.4,0.412778537
00:11.4,0.480546729
00:11.4,-0.836542006
00:11.4,-0.290790382
00:11.5,-0.427763844
00:11.5,-0.906363983
00:11.5,-0.516266638
00:11.5,1.220627923
00:11.5,0.304754948
00:11.5,0.958643984
00:11.5,0.41454922
00:11.5,-0.370921581
00:11.5,-0.190885598
00:11.5,0.29421809
00:11.5,0.218753102
00:11.5,-0.288671008
00:11.5,-0.754996585
00:11.5,1.643880594
00:11.5,-0.070574836
00:11.5,-0.162869447
00:11.5,0.056667232
00:11.5,-0.121364295
00:11.5,0.061364454
00:11.5,0.643473643
00:11.5,-0.06227424
00:11.5,-0.58135522
00:11.5,-0.080821897
00:11.5,-0.232200891
00:11.5,0.711949469
00:11.5,0.585559532
00:11.5,0.0537625
00:11.5,-0.639367927
00:11.5,-0.612946132
00:11.5,0.007561631
00:11.5,0.168161485
00:11.5,-0.18731141
00:11.5,-0.240084792
00:11.5,-0.296399617
00:11.5,-0.01169698
00:11.5,-1.191381176
00:11.5,-0.550663314
00:11.5,-0.313525423
00:11.5,0.603751597
00:11.5,-0.406906821
00:11.5,0.090234071
00:11.5,0.113271375
00:11.5,0.648958253
00:11.5,0.631288703
00:11.5,-0.028751484
00:11.5,-0.237742371
00:11.5,-0.331916551
00:11.5,-0.120531611
00:11.5,-0.217016677
00:11.5,0.276813705
00:11.5,0.210154909
00:11.5,0.295900596
00:11.5,0.629641856
00:11.5,0.931434561
00:11.5,0.062331697
00:11.5,0.549731886
00:11.5,-0.175830092
00:11.5,0.592503492
00:11.5,0.530754579
00:11.5,0.504207985
00:11.5,0.047034921
00:11.5,-0.334179082
00:11.5,-0.697264219
00:11.5,-0.020018604
00:11.5,0.766506271
00:11.5,-0.154922451
00:11.5,0.392563293
00:11.5,0.4219757
00:11.5,-0.14184311
00:11.5,0.658172419
00:11.5,-1.454330372
00:11.5,-0.611375139
00:11.5,-0.457816148
00:11.5,-0.409857511
00:11.5,0.168131476
00:11.5,0.145018902
00:11.5,0.196995286
00:11.5,0.298040747
00:11.5,-0.475052285
00:11.5,-0.609088033
00:11.5,0.198159841
00:11.5,-0.315116037
00:11.5,-0.785237523
00:11.5,0.485672142
00:11.5,0.697550953
00:11.5,0.778580445
00:11.5,0.093503861
00:11.5,0.312966048
00:11.5,0.684934112
00:11.5,-0.320707895
00:11.5,0.555338842
00:11.5,0.137698117
00:11.5,0.456855826
00:11.5,0.09304651
00:11.5,0.648128355
00:11.5,0.111761881
00:11.5,-0.74198953
00:11.5,0.725963316
00:11.5,-0.47376537
00:11.5,0.626529105
00:11.6,-0.045121441
00:11.6,0.588005493
00:11.6,0.567384307
00:11.6,0.215071487
00:11.6,0.254267659
00:11.6,0.211314309
00:11.6,-1.006912378
00:11.6,0.059165109
00:11.6,-0.558032088
00:11.6,0.085593572
00:11.6,-0.571471273
00:11.6,-0.592475971
00:11.6,0.802467251
00:11.6,0.534723694
00:11.6,-0.002071292
00:11.6,0.092384325
00:11.6,-0.123958013
00:11.6,0.284938188
00:11.6,-0.338027183
00:11.6,0.496870131
00:11.6,-0.126543421
00:11.6,-0.209923498
00:11.6,0.010856509
00:11.6,-0.295573415
00:11.6,0.164341175
00:11.6,-0.268681295
00:11.6,0.234261801
00:11.6,0.608003269
00:11.6,-0.359660843
00:11.6,-0.065287729
00:11.6,0.230665357
00:11.6,-0.217928677
00:11.6,0.23216028
00:11.6,0.27769943
00:11.6,0.541630888
00:11.6,-0.302995023
00:11.6,-0.47138762
00:11.6,-0.153788695
00:11.6,-0.48387617
00:11.6,0.282249102
00:11.6,-0.58087565
00:11.6,1.166508209
00:11.6,0.647963931
00:11.6,0.006287885
00:11.6,0.433697246
00:11.6,-0.818400932
00:11.6,1.261686666
00:11.6,-0.295107306
00:11.6,-0.060248707
00:11.6,-0.927966644
00:11.6,0.243143652
00:11.6,-0.553172079
00:11.6,0.050827881
00:11.6,-0.272137216
00:11.6,-0.538871967
00:11.6,-0.402180751
00:11.6,0.112894017
00:11.6,-0.640745486
00:11.6,-0.374405836
00:11.6,0.331636691
00:11.6,1.301239937
00:11.6,0.23879441
00:11.6,-0.458630821
00:11.6,-0.183557085
00:11.6,0.015794503
00:11.6,-0.174712475
00:11.6,0.451529083
00:11.6,0.108736742
00:11.6,0.453926192
00:11.6,-0.157221895
00:11.6,0.66275011
00:11.6,-0.083242792
00:11.6,-0.485594935
00:11.6,1.088660191
00:11.6,-0.912488873
00:11.6,-0.369369363
00:11.6,-0.313513926
00:11.6,1.254153137
00:11.6,0.903429442
00:11.6,0.746964072
00:11.6,-0.165329331
00:11.6,1.213089002
00:11.6,0.184176002
00:11.6,0.488631685
00:11.6,0.089847691
00:11.6,-0.024733286
00:11.6,-0.125889337
00:11.6,-0.104819997
00:11.6,0.304245824
00:11.6,0.183599899
00:11.6,-0.015735685
00:11.6,0.754761996
00:11.6,-1.483376534
00:11.6,0.254943624
00:11.6,0.358869353
00:11.6,0.573481434
00:11.6,-0.032435721
00:11.6,0.103960034
00:11.6,0.492974192
00:11.7,0.745583202
00:11.7,-0.150267993
00:11.7,0.133487892
00:11.7,0.839286982
00:11.7,-1.062013538
00:11.7,-0.3450063
00:11.7,0.732917989
00:11.7,0.546268917
00:11.7,0.261222605
00:11.7,-0.224298437
00:11.7,-0.440909249
00:11.7,-0.29560781
00:11.7,0.77400411
00:11.7,-0.314221345
00:11.7,0.050711482
00:11.7,-0.376853822
00:11.7,0.421387015
00:11.7,-0.26936314
00:11.7,-0.048796945
00:11.7,-0.841691067
00:11.7,-0.806684118
00:11.7,0.003836597
00:11.7,-0.662578578
00:11.7,1.05254332
00:11.7,-1.030761556
00:11.7,-0.400087649
00:11.7,0.008350434
00:11.7,-0.182566469
00:11.7,-0.552072728
00:11.7,-0.47896392
00:11.7,-0.495327039
00:11.7,-0.143360847
00:11.7,0.975964545
00:11.7,0.038968648
00:11.7,0.591450245
00:11.7,0.253488173
00:11.7,0.556931199
00:11.7,-1.399982151
00:11.7,-0.152229011
00:11.7,0.653567712
00:11.7,-0.285867911
00:11.7,0.881236582
00:11.7,0.741945077
00:11.7,-0.234565358
00:11.7,-0.25158176
00:11.7,-0.506802921
00:11.7,-0.314797116
00:11.7,-0.616294532
00:11.7,0.21440559
00:11.7,-0.728023247
00:11.7,0.301866508
00:11.7,0.314039348
00:11.7,-0.830602203
00:11.7,0.774909303
00:11.7,0.256804647
00:11.7,0.374849011
00:11.7,-0.379332601
00:11.7,0.311189559
00:11.7,0.563196725
00:11.7,-0.0493042
00:11.7,1.00096123
00:11.7,0.022032317
00:11.7,0.5703929
00:11.7,0.146504404
00:11.7,0.292760766
00:11.7,-0.835666134
